customer_id,address_id,status_id
1331,852,1
1331,926,1
1332,359,1
1333,300,1
1334,21,1
1334,476,2
1335,42,1
1335,301,1
1336,170,1
1336,300,1
1336,747,1
1337,266,1
1338,455,1
1338,694,1
1339,164,1
1339,533,1
1339,783,1
1340,666,1
1340,830,1
1341,479,1
1342,647,1
1343,217,1
1343,365,1
1343,794,2
1344,818,1
1345,747,1
1345,955,1
1346,720,1
1347,678,1
1347,833,1
1348,77,1
1348,544,2
1348,647,1
1349,835,1
1349,948,1
1350,263,2
1350,444,1
1350,718,2
1350,850,1
1351,551,1
1352,121,1
1352,483,1
1353,181,1
1353,466,1
1353,672,1
1354,389,2
1354,423,1
1355,85,1
1356,435,1
1356,871,1
1357,863,1
1358,436,1
1359,190,1
1359,212,1
1359,740,1
1360,269,1
1360,332,1
1360,659,2
1361,113,1
1361,191,2
1362,953,1
1363,101,2
1363,634,1
1363,922,1
1364,931,1
1364,1000,1
1365,436,1
1365,609,1
1366,89,1
1366,329,1
1367,392,1
1368,382,2
1368,616,1
1369,153,1
1369,363,1
1370,955,1
1371,526,1
1372,393,1
1373,61,1
1373,467,1
1373,879,1
1374,663,1
1375,226,1
1376,425,1
1377,652,1
1378,706,1
1379,225,1
1379,508,1
1380,717,1
1380,928,1
1381,29,1
1381,301,1
1382,705,1
1383,973,1
1384,722,1
1384,793,1
1384,965,1
1385,69,1
1385,587,1
1385,954,1
1386,214,1
1386,363,1
1386,449,1
1387,889,1
1388,375,1
1388,633,1
1389,671,1
1390,982,1
1391,858,1
1392,432,1
1393,121,1
1394,656,1
1395,670,1
1396,918,1
1397,241,1
1398,68,2
1398,157,1
1398,592,1
1399,2,1
1399,244,1
1400,101,1
1401,173,1
1401,182,1
1402,91,1
1402,362,2
1403,128,2
1403,565,1
1404,70,1
1404,330,1
1405,28,1
1406,591,1
1407,324,2
1407,482,1
1407,834,1
1408,704,2
1408,780,1
1408,961,1
1409,21,1
1409,504,1
1410,193,1
1410,228,2
1410,384,1
1411,819,1
1412,964,1
1413,182,1
1413,659,1
1414,612,1
1414,675,1
1415,222,2
1415,245,1
1415,250,1
1416,128,1
1417,132,1
1418,136,1
1418,357,2
1418,846,1
1419,838,1
1420,44,1
1420,164,2
1420,323,1
1421,648,1
1422,864,1
1422,868,2
1423,72,1
1424,93,2
1424,804,1
1424,815,1
1425,111,1
1426,14,2
1426,608,1
1427,800,1
1428,982,1
1429,605,1
1429,681,1
1430,389,1
1431,597,1
1432,3,1
1433,752,1
1434,525,2
1434,782,1
1434,922,1
1434,937,1
1435,135,1
1436,789,1
1437,90,2
1437,799,1
1438,985,1
1439,381,1
1440,641,1
1440,960,1
1441,247,1
1442,663,1
1443,133,2
1443,241,1
1444,798,1
1445,147,1
1445,200,1
1446,585,1
1446,801,1
1447,10,1
1448,301,1
1449,468,2
1449,611,1
1449,700,1
1449,744,1
1450,602,1
1450,968,1
1451,5,1
1451,69,1
1452,780,1
1452,795,1
1453,128,2
1453,213,1
1454,462,1
1454,915,1
1455,561,1
1456,549,1
1457,486,1
1458,863,1
1459,68,1
1460,191,1
1461,518,1
1461,873,1
1462,630,1
1463,71,1
1464,888,1
1465,180,2
1465,725,1
1466,764,1
1467,392,1
1468,149,1
1469,506,1
1469,673,1
1470,179,1
1470,508,1
1471,742,1
1472,950,1
1473,749,1
1473,940,1
1474,39,2
1474,325,1
1474,354,2
1474,430,1
1475,686,1
1476,668,2
1476,690,1
1477,176,1
1478,197,1
1478,951,1
1479,180,1
1479,623,1
1480,602,1
1480,927,2
1481,66,2
1481,89,1
1481,156,1
1482,229,1
1482,700,1
1483,21,1
1483,378,1
1484,92,2
1484,145,1
1485,234,1
1485,795,1
1486,333,1
1486,820,1
1487,746,1
1488,490,1
1488,544,1
1489,340,1
1490,188,1
1490,362,1
1491,32,1
1491,442,1
1492,700,1
1492,714,1
1493,496,1
1494,54,1
1495,338,1
1495,997,2
1496,736,1
1497,278,1
1497,731,1
1497,821,1
1498,312,1
1498,429,1
1499,90,2
1499,139,1
1499,955,1
1500,917,1
1501,319,2
1501,886,1
1501,902,1
1502,787,1
1503,933,1
1504,138,1
1504,342,1
1505,438,1
1505,532,1
1506,305,1
1506,937,1
1507,379,1
1508,777,1
1509,151,1
1510,153,1
1510,593,2
1510,899,1
1510,947,1
1511,706,1
1511,878,1
1512,97,1
1512,774,1
1513,279,1
1513,700,1
1514,40,1
1515,758,1
1516,532,1
1516,721,2
1517,280,1
1518,158,1
1518,346,1
1519,182,1
1519,667,1
1519,893,1
1520,244,1
1520,503,1
1521,529,1
1521,677,2
1521,982,1
1522,767,1
1522,896,1
1523,423,1
1524,445,1
1525,335,1
1526,303,1
1526,608,1
1527,315,1
1528,716,2
1528,986,1
1529,386,1
1530,90,1
1531,449,1
1532,92,1
1533,807,1
1534,21,1
1534,855,1
1535,911,1
1536,149,1
1536,634,2
1537,501,1
1537,706,1
1537,869,2
1537,895,1
1538,628,1
1539,986,1
1540,95,1
1540,252,1
1541,326,1
1541,771,1
1542,194,1
1543,207,1
1543,973,2
1544,7,1
1544,481,1
1545,20,1
1545,828,1
1546,52,2
1546,93,1
1547,707,1
1548,620,1
1549,630,1
1549,722,2
1549,746,1
1550,619,1
1551,119,1
1552,106,1
1553,32,1
1553,243,1
1554,604,1
1555,679,1
1555,936,1
1556,367,1
1557,58,1
1558,279,1
1558,759,1
1559,590,1
1559,666,1
1559,702,1
1560,661,1
1561,80,1
1561,142,1
1561,309,1
1562,55,1
1562,431,1
1563,23,1
1563,202,1
1563,757,1
1564,156,1
1565,111,1
1566,309,1
1566,549,1
1567,889,1
1568,723,1
1569,184,1
1569,896,1
1570,859,1
1571,759,1
1572,29,1
1573,127,1
1574,448,1
1575,713,1
1576,843,1
1577,217,1
1578,501,1
1578,529,1
1579,444,1
1579,509,1
1580,888,1
1581,444,2
1581,479,1
1582,221,1
1582,332,1
1583,298,1
1584,590,1
1585,28,1
1585,920,1
1586,230,1
1587,691,1
1588,393,1
1588,563,2
1589,893,1
1590,146,1
1590,916,1
1591,567,1
1591,987,1
1592,370,1
1593,678,1
1593,797,1
1594,306,1
1594,332,1
1595,67,1
1595,657,2
1596,458,1
1597,728,1
1598,643,2
1598,898,1
1598,952,1
1599,289,1
1599,798,2
1600,298,1
1600,905,2
1601,285,2
1601,946,1
1602,89,1
1603,301,1
1603,364,2
1603,509,1
1604,218,1
1604,546,1
1605,618,1
1606,383,1
1607,228,1
1608,591,1
1609,318,1
1609,956,2
1609,994,1
1610,525,1
1610,573,1
1611,928,1
1612,122,1
1612,202,1
1612,720,1
1613,949,1
1614,107,2
1614,664,1
1615,458,1
1616,273,1
1616,832,1
1617,830,1
1618,471,2
1618,474,1
1618,853,1
1619,206,1
1619,297,1
1620,251,1
1621,6,1
1621,207,2
1621,445,1
1622,31,1
1623,600,1
1624,954,1
1624,961,1
1625,548,1
1625,607,1
1626,366,1
1627,383,1
1628,756,1
1629,860,1
1630,114,1
1630,183,1
1630,747,1
1631,186,1
1631,220,1
1632,3,1
1632,942,1
1633,533,1
1634,303,1
1634,386,1
1634,613,2
1635,330,1
1636,209,1
1636,217,1
1637,435,1
1638,328,1
1639,164,1
1639,187,1
1640,68,1
1641,318,1
1641,345,1
1641,350,1
1642,646,1
1642,929,1
1643,259,1
1643,726,1
1644,73,1
1644,567,1
1645,91,1
1645,905,1
1646,684,1
1646,983,2
1647,499,1
1648,470,1
1649,614,1
1649,714,1
1650,170,2
1650,178,1
1650,794,1
1651,83,1
1652,261,1
1652,968,1
1653,418,1
1653,443,1
1653,832,1
1654,813,1
1655,973,1
1656,860,1
1657,585,1
1658,999,1
1659,162,1
1659,182,1
1660,660,1
1661,634,2
1661,665,1
1661,861,1
1662,17,1
1662,184,1
1663,608,2
1663,757,1
1664,96,1
1664,141,1
1664,393,2
1665,531,1
1665,837,1
1666,585,1
1666,928,1
1667,2,2
1667,801,1
1668,450,1
1669,236,1
1670,74,2
1670,222,1
1670,585,1
1671,395,1
1671,707,1
1671,795,1
1671,918,2
1672,361,1
1673,637,1
1674,818,1
1674,918,1
1675,135,1
1675,208,2
1676,268,2
1676,335,1
1677,462,1
1678,48,1
1678,950,1
1679,355,1
1680,76,1
1681,262,1
1682,22,1
1682,760,1
1683,485,1
1684,57,1
1684,674,1
1685,666,1
1686,431,1
1687,546,1
1688,137,2
1688,478,1
1689,243,1
1689,772,1
1690,859,1
1691,21,1
1691,861,1
1692,169,1
1692,402,1
1693,656,1
1693,869,1
1694,149,1
1695,766,1
1695,979,1
1696,848,1
1696,917,2
1697,520,1
1698,2,1
1698,861,1
1699,406,1
1699,756,1
1700,103,1
1701,326,1
1702,114,1
1703,816,1
1704,14,1
1705,703,1
1706,364,1
1706,657,1
1707,488,1
1708,70,1
1709,382,1
1709,986,1
1710,61,1
1710,437,1
1710,933,1
1711,2,1
1712,396,1
1713,691,1
1713,806,1
1714,816,1
1715,146,1
1716,60,2
1716,228,1
1717,193,1
1718,175,1
1718,240,1
1719,308,1
1719,436,1
1720,955,1
1721,302,1
1722,46,1
1722,582,1
1723,60,1
1723,496,1
1724,341,1
1725,451,1
1725,488,1
1726,728,1
1727,2,1
1727,78,1
1727,411,2
1728,334,2
1728,807,1
1728,949,1
1729,200,1
1730,892,1
1731,240,1
1731,840,1
1732,887,1
1733,28,1
1734,155,1
1734,191,1
1734,403,2
1735,8,1
1735,315,2
1735,481,1
1735,929,1
1736,243,1
1736,297,1
1737,696,1
1738,762,1
1739,901,1
1740,403,1
1740,602,1
1741,138,1
1741,373,1
1742,25,1
1742,843,1
1742,886,2
1743,295,1
1743,856,1
1744,670,2
1744,947,1
1745,692,1
1746,971,1
1747,63,1
1747,192,1
1748,6,1
1748,738,1
1749,66,1
1749,95,1
1749,321,1
1750,59,1
1751,591,1
1752,168,1
1752,531,1
1752,665,1
1752,990,2
1753,754,1
1754,372,1
1754,753,1
1755,859,1
1755,975,1
1756,408,1
1757,880,1
1758,298,2
1758,378,1
1759,950,1
1760,645,1
1760,977,2
1761,130,1
1762,218,1
1762,992,1
1763,342,1
1764,269,1
1765,520,1
1765,925,1
1766,290,1
1766,331,1
1767,521,1
1767,949,1
1768,228,1
1768,790,1
1769,770,1
1770,566,1
1770,918,1
1771,237,1
1772,389,1
1772,698,2
1773,956,1
1774,541,1
1774,950,1
1775,50,1
1775,736,1
1775,739,1
1776,595,1
1776,949,1
1777,733,1
1778,475,1
1779,586,1
1779,727,1
1780,159,1
1780,412,2
1781,318,1
1782,816,1
1783,281,1
1783,974,2
1784,367,1
1784,510,1
1785,20,1
1785,736,1
1786,456,2
1786,532,1
1786,607,1
1787,331,2
1787,834,1
1788,755,1
1788,935,1
1789,958,1
1790,255,2
1790,591,1
1790,775,1
1791,53,1
1791,298,1
1792,775,1
1793,683,1
1793,728,1
1794,396,1
1794,804,1
1795,283,1
1795,297,1
1796,372,1
1796,482,1
1796,574,2
1797,375,1
1797,549,2
1797,834,1
1798,720,1
1798,726,2
1798,996,1
1799,542,1
1799,897,1
1800,929,1
1800,997,1
1801,197,1
1802,176,1
1803,210,1
1804,631,1
1804,781,1
1805,378,1
1805,564,1
1806,64,1
1806,476,2
1806,803,1
1807,4,1
1807,465,1
1807,556,1
1808,82,1
1808,511,1
1809,91,1
1809,830,1
1810,402,1
1811,732,1
1811,845,1
1811,940,1
1812,361,2
1812,575,1
1812,673,1
1812,761,1
1813,894,1
1814,84,1
1814,242,2
1814,807,1
1815,930,1
1816,191,1
1817,431,1
1818,73,2
1818,101,1
1818,624,1
1818,843,1
1819,725,1
1820,204,1
1820,761,1
1821,534,1
1821,920,1
1822,546,1
1823,292,2
1823,413,1
1823,714,1
1824,517,1
1825,640,1
1826,7,2
1826,276,1
1826,334,1
1826,694,2
1827,373,1
1828,192,1
1828,892,1
1829,297,1
1830,2,1
1831,80,1
1831,138,1
1832,378,1
1833,254,1
1833,780,1
1833,876,2
1834,710,1
1835,644,2
1835,938,1
1836,356,1
1837,986,1
1838,164,1
1838,536,2
1839,89,1
1839,591,1
1840,105,1
1840,288,1
1840,467,1
1841,281,1
1842,765,1
1843,95,1
1844,339,1
1844,354,1
1845,3,2
1845,950,1
1846,49,1
1847,418,1
1847,749,2
1848,828,1
1849,944,1
1850,651,1
1850,981,1
1851,18,1
1852,543,1
1853,72,1
1853,960,2
1854,368,1
1854,370,2
1854,877,2
1854,963,1
1855,772,1
1855,820,2
1856,446,1
1857,350,2
1857,474,1
1857,722,1
1858,733,1
1859,442,1
1859,921,1
1860,293,1
1861,750,1
1862,24,1
1863,140,1
1863,1000,2
1864,410,1
1865,342,1
1865,963,1
1866,148,1
1867,987,1
1868,926,1
1869,677,1
1870,645,1
1871,466,1
1872,187,1
1872,886,2
1873,13,1
1874,312,1
1875,36,1
1875,606,1
1876,244,1
1877,334,1
1877,471,1
1878,122,1
1878,239,2
1879,4,1
1880,707,1
1881,272,1
1882,326,1
1882,931,1
1883,217,1
1883,891,1
1884,416,1
1884,822,2
1885,50,1
1886,559,1
1887,561,1
1888,871,1
1889,477,1
1889,920,1
1890,623,1
1891,126,1
1891,496,2
1891,743,1
1892,26,1
1893,630,1
1893,970,1
1893,974,1
1894,284,1
1895,127,1
1896,778,1
1897,874,1
1898,559,1
1899,593,1
1900,3,1
1901,980,1
1902,654,1
1903,655,1
1904,649,1
1904,961,1
1905,865,1
1906,278,1
1906,494,1
1907,745,1
1907,754,1
1908,377,1
1908,571,1
1909,350,1
1909,960,1
1910,96,1
1910,423,1
1911,329,2
1911,404,1
1912,106,1
1912,768,1
1913,658,1
1914,74,1
1914,611,1
1915,613,1
1916,381,1
1917,330,1
1917,918,1
1918,419,1
1919,575,1
1920,52,1
1920,923,1
1921,987,1
1922,289,1
1922,684,2
1922,884,1
1923,883,1
1924,418,1
1925,866,1
1926,636,1
1927,393,1
1928,626,1
1928,704,1
1929,712,1
1929,793,1
1930,127,1
1930,898,1
1931,592,1
1931,802,1
1932,989,1
1933,120,1
1933,495,1
1934,487,1
1935,273,1
1936,830,1
1936,894,1
1937,128,1
1938,268,1
1938,338,1
1939,186,1
1939,495,1
1940,228,1
1941,34,1
1942,109,1
1942,408,2
1942,964,1
1943,6,1
1943,762,1
1944,354,2
1944,898,1
1945,639,1
1946,181,1
1947,716,1
1948,294,2
1948,906,1
1949,85,2
1949,864,1
1950,483,1
1951,634,1
1952,788,1
1952,799,1
1953,338,1
1954,3,1
1955,582,1
1956,904,1
1957,233,1
1958,939,1
1959,170,1
1960,914,1
1961,705,1
1962,592,1
1963,506,1
1963,849,1
1964,351,1
1965,600,1
1966,445,1
1966,781,1
1967,644,2
1967,751,1
1968,819,1
1969,159,2
1969,252,1
1969,501,1
1970,594,1
1971,119,1
1971,851,2
1971,957,1
1972,973,1
1973,367,1
1973,596,1
1974,780,1
1975,408,1
1975,910,1
1976,49,1
1976,209,1
1977,144,1
1977,367,2
1978,615,1
1978,816,1
1979,50,2
1979,81,1
1979,226,1
1979,852,1
1980,151,1
1980,193,1
1981,952,1
1982,154,1
1982,504,1
1983,526,1
1983,841,1
1984,432,1
1985,156,1
1985,739,1
1986,398,1
1986,490,1
1987,171,1
1987,728,1
1988,145,1
1988,749,1
1989,66,1
1989,274,1
1989,420,1
1990,283,1
1990,577,1
1991,236,1
1991,900,1
1992,156,1
1993,475,1
1994,376,1
1994,845,1
1995,579,1
1996,341,1
1996,928,1
1997,734,1
1998,636,1
1999,74,1
1999,103,1
1999,506,1
1999,555,2
1999,925,1
2000,477,1
